Item,Condition,Subject,timeReceipt,IbexItemNum,Block,WordNum,Word,EventTime,CondCode,Critical,Correct,QuestionText,QuestionCondition,ReadingTime,Sentence,Region,ReactionTime,Accuracy,PlausibilityRating,Verb,Target,Distractor,Last_Mentioned,Cloze,Cloze_distractor,Cloze_C_alternative,Plaus_target,Plaus_distractor,Surprisal_target,Surprisal_distractor,precritRT
19,A,35,1691350038,47,1,6,Schraubenzieher,1691348688322,151,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,186,Verblüfft nahm die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Critical,2274,0,5,nahm,Schraubenzieher,Mechaniker,target,0.9333333333,0,,7,3.2,1.011316285,8.174465446,183
19,A,35,1691350038,47,1,7,und,1691348688322,151,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,201,Verblüfft nahm die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Spillover,2274,0,5,nahm,Schraubenzieher,Mechaniker,target,0.9333333333,0,,7,3.2,1.011316285,8.174465446,183
19,A,35,1691350038,47,1,8,dann,1691348688322,151,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,194,Verblüfft nahm die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Post-spillover,2274,0,5,nahm,Schraubenzieher,Mechaniker,target,0.9333333333,0,,7,3.2,1.011316285,8.174465446,183
19,B,1,1691102121,87,3,4,Nichte,1691101505608,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,156,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical_2,3335,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,178
19,B,1,1691102121,87,3,5,den,1691101505608,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,178,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical,3335,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,178
19,B,1,1691102121,87,3,6,Schraubenzieher,1691101505608,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,179,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Critical,3335,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,178
19,B,1,1691102121,87,3,7,und,1691101505608,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,201,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Spillover,3335,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,178
19,B,1,1691102121,87,3,8,dann,1691101505608,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,140,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Post-spillover,3335,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,178
19,B,6,1691141037,87,3,4,Nichte,1691140034736,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,192,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical_2,3686,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,191
19,B,6,1691141037,87,3,5,den,1691140034736,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,191,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical,3686,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,191
19,B,6,1691141037,87,3,6,Schraubenzieher,1691140034736,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,161,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Critical,3686,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,191
19,B,6,1691141037,87,3,7,und,1691140034736,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,176,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Spillover,3686,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,191
19,B,6,1691141037,87,3,8,dann,1691140034736,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,335,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Post-spillover,3686,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,191
19,B,11,1691104745,87,3,4,Nichte,1691103979698,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,276,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical_2,3107,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,250
19,B,11,1691104745,87,3,5,den,1691103979698,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,250,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical,3107,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,250
19,B,11,1691104745,87,3,6,Schraubenzieher,1691103979698,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,237,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Critical,3107,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,250
19,B,11,1691104745,87,3,7,und,1691103979698,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,264,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Spillover,3107,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,250
19,B,11,1691104745,87,3,8,dann,1691103979698,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,273,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Post-spillover,3107,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,250
19,B,16,1691162281,87,3,4,Nichte,1691161115300,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,303,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical_2,3335,1,6,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,277
19,B,16,1691162281,87,3,5,den,1691161115300,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,277,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical,3335,1,6,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,277
19,B,16,1691162281,87,3,6,Schraubenzieher,1691161115300,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,529,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Critical,3335,1,6,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,277
19,B,16,1691162281,87,3,7,und,1691161115300,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,298,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Spillover,3335,1,6,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,277
19,B,16,1691162281,87,3,8,dann,1691161115300,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,332,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Post-spillover,3335,1,6,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,277
19,B,21,1691100870,87,3,4,Nichte,1691099947473,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,344,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical_2,3834,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,324
19,B,21,1691100870,87,3,5,den,1691099947473,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,324,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical,3834,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,324
19,B,21,1691100870,87,3,6,Schraubenzieher,1691099947473,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,492,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Critical,3834,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,324
19,B,21,1691100870,87,3,7,und,1691099947473,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,815,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Spillover,3834,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,324
19,B,21,1691100870,87,3,8,dann,1691099947473,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,436,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Post-spillover,3834,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,324
19,B,27,1691108664,87,3,8,dann,1691107330884,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,656,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Post-spillover,3459,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,295
19,B,27,1691108664,87,3,7,und,1691107330884,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,296,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Spillover,3459,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,295
19,B,27,1691108664,87,3,6,Schraubenzieher,1691107330884,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,313,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Critical,3459,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,295
19,B,27,1691108664,87,3,5,den,1691107330884,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,295,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical,3459,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,295
19,B,27,1691108664,87,3,4,Nichte,1691107330884,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,305,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical_2,3459,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,295
19,B,29,1691102879,87,3,4,Nichte,1691102011022,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,315,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical_2,3054,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,363
19,B,29,1691102879,87,3,5,den,1691102011022,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,363,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical,3054,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,363
19,B,29,1691102879,87,3,6,Schraubenzieher,1691102011022,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,445,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Critical,3054,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,363
19,B,29,1691102879,87,3,7,und,1691102011022,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,385,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Spillover,3054,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,363
19,B,29,1691102879,87,3,8,dann,1691102011022,152,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,441,Verblüfft sah die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Post-spillover,3054,1,7,sah,Schraubenzieher,Mechaniker,target,,,,6.8,6.4,1.544470819,6.310023525,363
19,C,2,1691308890,47,1,8,dann,1691307481277,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,187,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Post-spillover,2946,1,5,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,441
19,C,2,1691308890,47,1,7,und,1691307481277,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,207,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Spillover,2946,1,5,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,441
19,C,2,1691308890,47,1,6,Schraubenzieher,1691307481277,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,206,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Critical,2946,1,5,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,441
19,C,2,1691308890,47,1,5,den,1691307481277,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,441,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical,2946,1,5,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,441
19,C,2,1691308890,47,1,4,Nichte,1691307481277,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,203,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical_2,2946,1,5,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,441
19,C,4,1691341293,47,1,4,Nichte,1691339279649,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,331,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical_2,2689,1,3,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,278
19,C,4,1691341293,47,1,5,den,1691339279649,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,278,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical,2689,1,3,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,278
19,C,4,1691341293,47,1,6,Schraubenzieher,1691339279649,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,275,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Critical,2689,1,3,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,278
19,C,4,1691341293,47,1,7,und,1691339279649,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,269,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Spillover,2689,1,3,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,278
19,C,4,1691341293,47,1,8,dann,1691339279649,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,268,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Post-spillover,2689,1,3,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,278
19,C,7,1691312060,47,1,4,Nichte,1691309920452,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,315,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical_2,7484,1,2,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,325
19,C,7,1691312060,47,1,5,den,1691309920452,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,325,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical,7484,1,2,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,325
19,C,7,1691312060,47,1,6,Schraubenzieher,1691309920452,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,310,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Critical,7484,1,2,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,325
19,C,7,1691312060,47,1,7,und,1691309920452,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,319,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Spillover,7484,1,2,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,325
19,C,7,1691312060,47,1,8,dann,1691309920452,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,285,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Post-spillover,7484,1,2,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,325
19,C,8,1690917666,87,3,4,Nichte,1690917025327,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,216,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical_2,2969,1,1,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,188
19,C,8,1690917666,87,3,5,den,1690917025327,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,188,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical,2969,1,1,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,188
19,C,8,1690917666,87,3,6,Schraubenzieher,1690917025327,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,173,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Critical,2969,1,1,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,188
19,C,8,1690917666,87,3,7,und,1690917025327,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,189,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Spillover,2969,1,1,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,188
19,C,8,1690917666,87,3,8,dann,1690917025327,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,202,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Post-spillover,2969,1,1,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,188
19,C,9,1690918309,87,3,4,Nichte,1690917584949,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,931,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical_2,2296,1,1,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,272
19,C,9,1690918309,87,3,5,den,1690917584949,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,272,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical,2296,1,1,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,272
19,C,9,1690918309,87,3,6,Schraubenzieher,1690917584949,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,268,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Critical,2296,1,1,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,272
19,C,9,1690918309,87,3,7,und,1690917584949,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,266,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Spillover,2296,1,1,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,272
19,C,9,1690918309,87,3,8,dann,1690917584949,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,292,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Post-spillover,2296,1,1,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,272
19,C,10,1690926042,87,3,4,Nichte,1690925132023,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,260,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical_2,3222,1,2,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,243
19,C,10,1690926042,87,3,5,den,1690925132023,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,243,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Pre-critical,3222,1,2,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,243
19,C,10,1690926042,87,3,6,Schraubenzieher,1690925132023,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,220,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Critical,3222,1,2,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,243
19,C,10,1690926042,87,3,7,und,1690925132023,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,241,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Spillover,3222,1,2,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,243
19,C,10,1690926042,87,3,8,dann,1690925132023,153,6,K,Hat der Mechaniker den Schraubenzieher hinter dem Ohr der Nichte hervorgezogen?,paragraph,209,Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie%2C dass sie noch mehr Zaubertricks sehen wolle.,Post-spillover,3222,1,2,kochte,Schraubenzieher,Mechaniker,target,0,0,0,1.4,1.4,1.910692529,10.02328787,243
